artist,song,popularity,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,clusters
Ata Kak,Daa Nyinaa,0,spotify:track:567JRYU3Gxdvh9810wNc4s,0.862,0.691,8,-9.751,1,0.119,0.0272,0.0,0.042,0.761,124.868,audio_features,567JRYU3Gxdvh9810wNc4s,https://api.spotify.com/v1/tracks/567JRYU3Gxdvh9810wNc4s,https://api.spotify.com/v1/audio-analysis/567JRYU3Gxdvh9810wNc4s,367600,4,4
Omar Souleyman,Leh Jani,0,spotify:track:6f4XDeh7ikbhqAMK40hFrZ,0.591,0.981,4,-2.559,0,0.0929,0.569,0.0,0.308,0.937,137.651,audio_features,6f4XDeh7ikbhqAMK40hFrZ,https://api.spotify.com/v1/tracks/6f4XDeh7ikbhqAMK40hFrZ,https://api.spotify.com/v1/audio-analysis/6f4XDeh7ikbhqAMK40hFrZ,194173,4,4
Group Inerane,Kuni Majagani,0,spotify:track:0gmZnmJSWvDFe0ilo1I5OE,0.594,0.562,11,-7.616,1,0.0344,0.842,0.883,0.289,0.339,115.328,audio_features,0gmZnmJSWvDFe0ilo1I5OE,https://api.spotify.com/v1/tracks/0gmZnmJSWvDFe0ilo1I5OE,https://api.spotify.com/v1/audio-analysis/0gmZnmJSWvDFe0ilo1I5OE,218160,3,5
Liberty City,Some Lovin' - Deep Dub,0,spotify:track:5eCzuMmiqYGMMPJSNqYmFC,0.793,0.474,5,-17.406,0,0.0431,0.0776,0.795,0.0636,0.803,119.989,audio_features,5eCzuMmiqYGMMPJSNqYmFC,https://api.spotify.com/v1/tracks/5eCzuMmiqYGMMPJSNqYmFC,https://api.spotify.com/v1/audio-analysis/5eCzuMmiqYGMMPJSNqYmFC,387307,4,9
Rob,Forgive Us All,0,spotify:track:0wMYCkAVu4SDe7v4ZrRZ1s,0.472,0.328,5,-14.218,0,0.0676,0.589,0.605,0.137,0.391,139.783,audio_features,0wMYCkAVu4SDe7v4ZrRZ1s,https://api.spotify.com/v1/tracks/0wMYCkAVu4SDe7v4ZrRZ1s,https://api.spotify.com/v1/audio-analysis/0wMYCkAVu4SDe7v4ZrRZ1s,479653,3,5
Moondog,Enough About Human Rights,29,spotify:track:0VmN8doadc7CC4u0DM1hcD,0.701,0.268,0,-14.453,1,0.046,0.953,0.00272,0.179,0.573,80.677,audio_features,0VmN8doadc7CC4u0DM1hcD,https://api.spotify.com/v1/tracks/0VmN8doadc7CC4u0DM1hcD,https://api.spotify.com/v1/audio-analysis/0VmN8doadc7CC4u0DM1hcD,216933,4,5
Moondog,Avenue of the Americas 51st Street,0,spotify:track:2CarRqJHSN6UFUI0YJDjVZ,0.552,0.854,6,-13.518,1,0.0606,0.00458,0.783,0.071,0.774,179.0,audio_features,2CarRqJHSN6UFUI0YJDjVZ,https://api.spotify.com/v1/tracks/2CarRqJHSN6UFUI0YJDjVZ,https://api.spotify.com/v1/audio-analysis/2CarRqJHSN6UFUI0YJDjVZ,66680,4,3
H. Tical,Laser,0,spotify:track:4LXRiehbC9eCouGRV5vps7,0.431,0.0316,0,-22.681,0,0.0377,0.993,0.905,0.653,0.185,70.732,audio_features,4LXRiehbC9eCouGRV5vps7,https://api.spotify.com/v1/tracks/4LXRiehbC9eCouGRV5vps7,https://api.spotify.com/v1/audio-analysis/4LXRiehbC9eCouGRV5vps7,170044,4,5
Albert Ayler,Truth Is Marching In,0,spotify:track:4jpODtaPu1q0J4r9a9jqpa,0.32,0.637,11,-12.303,1,0.0611,0.804,0.686,0.61,0.468,127.499,audio_features,4jpODtaPu1q0J4r9a9jqpa,https://api.spotify.com/v1/tracks/4jpODtaPu1q0J4r9a9jqpa,https://api.spotify.com/v1/audio-analysis/4jpODtaPu1q0J4r9a9jqpa,533920,4,1
Drexciya,You Don't Know,20,spotify:track:5vPd4IfJFMFwSXjj3Jx9jI,0.79,0.591,10,-11.371,0,0.0517,8.18e-06,0.845,0.0789,0.309,129.145,audio_features,5vPd4IfJFMFwSXjj3Jx9jI,https://api.spotify.com/v1/tracks/5vPd4IfJFMFwSXjj3Jx9jI,https://api.spotify.com/v1/audio-analysis/5vPd4IfJFMFwSXjj3Jx9jI,354326,4,9
Taxie,Rock Don't Stop,15,spotify:track:3kW5WKdq8rZTSg2qSTYwdK,0.72,0.787,6,-7.521,1,0.13,0.168,0.151,0.0633,0.916,123.847,audio_features,3kW5WKdq8rZTSg2qSTYwdK,https://api.spotify.com/v1/tracks/3kW5WKdq8rZTSg2qSTYwdK,https://api.spotify.com/v1/audio-analysis/3kW5WKdq8rZTSg2qSTYwdK,205049,4,4
Vandana Bajpai,Aur Paas Aa China,0,spotify:track:0a0Y7ZgbsihWkMMQW9vhgf,0.637,0.73,7,-8.968,0,0.0585,0.225,0.024,0.0732,0.712,95.497,audio_features,0a0Y7ZgbsihWkMMQW9vhgf,https://api.spotify.com/v1/tracks/0a0Y7ZgbsihWkMMQW9vhgf,https://api.spotify.com/v1/audio-analysis/0a0Y7ZgbsihWkMMQW9vhgf,221973,4,4
Luka Productions,Dambéfoli,0,spotify:track:44h5a9yM8ka9IJXAbMK65N,0.771,0.987,11,-6.19,0,0.0477,0.0124,0.804,0.0567,0.832,130.006,audio_features,44h5a9yM8ka9IJXAbMK65N,https://api.spotify.com/v1/tracks/44h5a9yM8ka9IJXAbMK65N,https://api.spotify.com/v1/audio-analysis/44h5a9yM8ka9IJXAbMK65N,321427,4,9
Dur-Dur Band,Dooyo,0,spotify:track:0jXmjcOI4hG6vF2KL67uKW,0.73,0.41,10,-10.186,0,0.481,0.903,0.922,0.122,0.885,120.867,audio_features,0jXmjcOI4hG6vF2KL67uKW,https://api.spotify.com/v1/tracks/0jXmjcOI4hG6vF2KL67uKW,https://api.spotify.com/v1/audio-analysis/0jXmjcOI4hG6vF2KL67uKW,229735,4,0
Gloria Ann Taylor,"Love Is a Hurtin' Thing - 12"" Version",0,spotify:track:4hYcY2965SAQsfmynbezhf,0.363,0.786,5,-10.403,0,0.15,0.176,0.00354,0.081,0.722,103.852,audio_features,4hYcY2965SAQsfmynbezhf,https://api.spotify.com/v1/tracks/4hYcY2965SAQsfmynbezhf,https://api.spotify.com/v1/audio-analysis/4hYcY2965SAQsfmynbezhf,436880,4,4
Andrew Hill,Hey Hey - Remastered,7,spotify:track:5zzOQTNanSsgSbJUXOGPtg,0.397,0.926,2,-5.925,0,0.1,0.223,0.00421,0.911,0.678,119.715,audio_features,5zzOQTNanSsgSbJUXOGPtg,https://api.spotify.com/v1/tracks/5zzOQTNanSsgSbJUXOGPtg,https://api.spotify.com/v1/audio-analysis/5zzOQTNanSsgSbJUXOGPtg,471520,4,1
Barış Manço,Gönül Dağı,0,spotify:track:3kjD1YWkJczqK9FQPK8wAS,0.521,0.261,9,-21.941,0,0.0391,0.21,0.000278,0.0868,0.726,78.706,audio_features,3kjD1YWkJczqK9FQPK8wAS,https://api.spotify.com/v1/tracks/3kjD1YWkJczqK9FQPK8wAS,https://api.spotify.com/v1/audio-analysis/3kjD1YWkJczqK9FQPK8wAS,258264,4,5
Barış Manço,Lambaya Püf De,0,spotify:track:6PJVI6Sila1gaBj442IwWB,0.508,0.411,9,-21.463,1,0.0716,0.666,0.333,0.178,0.662,80.922,audio_features,6PJVI6Sila1gaBj442IwWB,https://api.spotify.com/v1/tracks/6PJVI6Sila1gaBj442IwWB,https://api.spotify.com/v1/audio-analysis/6PJVI6Sila1gaBj442IwWB,178008,4,5
Lard Free,Spirale Malax,2,spotify:track:7lO3tAKfODVGWMUEjj6k6b,0.168,0.85,8,-13.037,0,0.0679,0.447,0.252,0.518,0.0387,151.297,audio_features,7lO3tAKfODVGWMUEjj6k6b,https://api.spotify.com/v1/tracks/7lO3tAKfODVGWMUEjj6k6b,https://api.spotify.com/v1/audio-analysis/7lO3tAKfODVGWMUEjj6k6b,1035285,4,8
Rim Kwaku Obeng,Love Me For Real,0,spotify:track:76pWabCpUQpVCyLTgo065n,0.635,0.878,8,-7.642,0,0.0527,0.0108,0.0548,0.0417,0.909,117.597,audio_features,76pWabCpUQpVCyLTgo065n,https://api.spotify.com/v1/tracks/76pWabCpUQpVCyLTgo065n,https://api.spotify.com/v1/audio-analysis/76pWabCpUQpVCyLTgo065n,500893,4,4
Lilys,Radiotricity,12,spotify:track:3jgbuQnAPbd2rZmLvndjPg,0.483,0.488,6,-13.056,0,0.0323,0.00624,0.0213,0.112,0.237,128.94,audio_features,3jgbuQnAPbd2rZmLvndjPg,https://api.spotify.com/v1/tracks/3jgbuQnAPbd2rZmLvndjPg,https://api.spotify.com/v1/audio-analysis/3jgbuQnAPbd2rZmLvndjPg,221400,4,7
Billy Nicholls,Girl from New York,2,spotify:track:44easP4u6Xy6t4TiLeffHe,0.417,0.693,10,-8.984,1,0.0329,0.0147,0.0914,0.28,0.285,115.909,audio_features,44easP4u6Xy6t4TiLeffHe,https://api.spotify.com/v1/tracks/44easP4u6Xy6t4TiLeffHe,https://api.spotify.com/v1/audio-analysis/44easP4u6Xy6t4TiLeffHe,197973,4,4
The Free Design,Make The Madness Stop,16,spotify:track:1eoOnpiLOgHzFowI3YrBRV,0.534,0.337,4,-9.159,1,0.0309,0.712,0.0,0.271,0.257,131.238,audio_features,1eoOnpiLOgHzFowI3YrBRV,https://api.spotify.com/v1/tracks/1eoOnpiLOgHzFowI3YrBRV,https://api.spotify.com/v1/audio-analysis/1eoOnpiLOgHzFowI3YrBRV,188133,4,5
David Lee Jr.,Second Line March,0,spotify:track:6vgkMJDNXVdoPvqOJo04A1,0.743,0.583,1,-14.382,1,0.0416,0.359,0.542,0.227,0.961,89.533,audio_features,6vgkMJDNXVdoPvqOJo04A1,https://api.spotify.com/v1/tracks/6vgkMJDNXVdoPvqOJo04A1,https://api.spotify.com/v1/audio-analysis/6vgkMJDNXVdoPvqOJo04A1,101947,4,2
Alice Coltrane,Er Ra,0,spotify:track:7D09Enjwp3k7fFiUqI4wLp,0.353,0.0584,2,-23.809,0,0.0414,0.979,0.0111,0.0654,0.0642,81.985,audio_features,7D09Enjwp3k7fFiUqI4wLp,https://api.spotify.com/v1/tracks/7D09Enjwp3k7fFiUqI4wLp,https://api.spotify.com/v1/audio-analysis/7D09Enjwp3k7fFiUqI4wLp,299533,4,5
Archie Whitewater,Cross Country,12,spotify:track:5A4OadoYgn2p6bjYdKzdPw,0.44,0.499,11,-9.517,1,0.0358,0.492,0.0233,0.111,0.379,144.137,audio_features,5A4OadoYgn2p6bjYdKzdPw,https://api.spotify.com/v1/tracks/5A4OadoYgn2p6bjYdKzdPw,https://api.spotify.com/v1/audio-analysis/5A4OadoYgn2p6bjYdKzdPw,199880,4,3
Pedrinho,Ódio Sem Valor,31,spotify:track:0BkBTV4VjI6puoDXv2jp3P,0.484,0.884,9,-5.878,0,0.185,0.286,0.867,0.892,0.661,136.416,audio_features,0BkBTV4VjI6puoDXv2jp3P,https://api.spotify.com/v1/tracks/0BkBTV4VjI6puoDXv2jp3P,https://api.spotify.com/v1/audio-analysis/0BkBTV4VjI6puoDXv2jp3P,364013,4,1
Connan Mockasin,It's Choade My Dear,0,spotify:track:7yloBAWbcUpLjB7yrEgwVo,0.526,0.294,6,-11.202,1,0.0327,0.833,0.0156,0.109,0.264,137.96,audio_features,7yloBAWbcUpLjB7yrEgwVo,https://api.spotify.com/v1/tracks/7yloBAWbcUpLjB7yrEgwVo,https://api.spotify.com/v1/audio-analysis/7yloBAWbcUpLjB7yrEgwVo,245293,4,5
Ariel Pink,For Kate I Wait,0,spotify:track:1moLbyHuk25GO18QxdBaMj,0.176,0.754,5,-8.753,0,0.194,0.251,0.779,0.459,0.567,160.26,audio_features,1moLbyHuk25GO18QxdBaMj,https://api.spotify.com/v1/tracks/1moLbyHuk25GO18QxdBaMj,https://api.spotify.com/v1/audio-analysis/1moLbyHuk25GO18QxdBaMj,259627,4,1
Bruce Haack,Electric to Me Turn,0,spotify:track:1aJv5DBqK0Bh1cgsvG6Oxw,0.478,0.748,0,-7.723,0,0.0463,0.198,1.68e-05,0.0776,0.81,121.076,audio_features,1aJv5DBqK0Bh1cgsvG6Oxw,https://api.spotify.com/v1/tracks/1aJv5DBqK0Bh1cgsvG6Oxw,https://api.spotify.com/v1/audio-analysis/1aJv5DBqK0Bh1cgsvG6Oxw,110747,4,2
Sopwith Camel,Fazon,41,spotify:track:6l5Rzt6HhkL89NhWLOGom0,0.552,0.425,4,-11.437,0,0.0255,0.144,0.208,0.125,0.639,86.865,audio_features,6l5Rzt6HhkL89NhWLOGom0,https://api.spotify.com/v1/tracks/6l5Rzt6HhkL89NhWLOGom0,https://api.spotify.com/v1/audio-analysis/6l5Rzt6HhkL89NhWLOGom0,314653,4,2
Stratus,Girl,0,spotify:track:58hvKY5fq306Hfg7UoaNdq,0.459,0.645,11,-12.363,0,0.0487,0.827,0.608,0.256,0.614,143.032,audio_features,58hvKY5fq306Hfg7UoaNdq,https://api.spotify.com/v1/tracks/58hvKY5fq306Hfg7UoaNdq,https://api.spotify.com/v1/audio-analysis/58hvKY5fq306Hfg7UoaNdq,272200,4,3
Moses Smith,Keep on Striving - 2013 Remaster,6,spotify:track:0agPa1yOoRKcqGqy2s6Afi,0.368,0.653,2,-6.076,1,0.0617,0.238,0.0,0.19,0.763,170.686,audio_features,0agPa1yOoRKcqGqy2s6Afi,https://api.spotify.com/v1/tracks/0agPa1yOoRKcqGqy2s6Afi,https://api.spotify.com/v1/audio-analysis/0agPa1yOoRKcqGqy2s6Afi,163620,4,3
Tyrone Evans,Rise Up - Discomix,14,spotify:track:1BCXw83hd3B89pDwZ45ZCd,0.745,0.908,6,-6.016,1,0.151,0.0397,2.46e-05,0.102,0.727,108.788,audio_features,1BCXw83hd3B89pDwZ45ZCd,https://api.spotify.com/v1/tracks/1BCXw83hd3B89pDwZ45ZCd,https://api.spotify.com/v1/audio-analysis/1BCXw83hd3B89pDwZ45ZCd,438732,4,4
Sheila Chandra,"Prema, Shanti, Dharma, Satya",0,spotify:track:1Wy4A3Phe5KDWfJFq5WgjA,0.638,0.744,7,-15.36,1,0.0553,0.834,0.382,0.118,0.801,121.151,audio_features,1Wy4A3Phe5KDWfJFq5WgjA,https://api.spotify.com/v1/tracks/1Wy4A3Phe5KDWfJFq5WgjA,https://api.spotify.com/v1/audio-analysis/1Wy4A3Phe5KDWfJFq5WgjA,256400,4,4
Joe Cruz & The Cruzettes,Love Song,0,spotify:track:1XIoI5Pqj7SYL0xPPC0zNZ,0.499,0.605,10,-6.835,0,0.0506,0.775,0.0,0.17,0.562,81.554,audio_features,1XIoI5Pqj7SYL0xPPC0zNZ,https://api.spotify.com/v1/tracks/1XIoI5Pqj7SYL0xPPC0zNZ,https://api.spotify.com/v1/audio-analysis/1XIoI5Pqj7SYL0xPPC0zNZ,151500,4,4
Michael Boothman,What You Won't Do for Love,0,spotify:track:3Y8A8d6fljGo8uqc6wrk66,0.721,0.768,11,-9.232,0,0.0578,0.485,0.0408,0.0597,0.875,117.43,audio_features,3Y8A8d6fljGo8uqc6wrk66,https://api.spotify.com/v1/tracks/3Y8A8d6fljGo8uqc6wrk66,https://api.spotify.com/v1/audio-analysis/3Y8A8d6fljGo8uqc6wrk66,672139,4,4
Evans Pyramid,Never Gonna Leave You,39,spotify:track:6DLIA4CxJsCYISx81qob0H,0.721,0.713,8,-11.678,1,0.032,0.751,0.691,0.125,0.958,125.098,audio_features,6DLIA4CxJsCYISx81qob0H,https://api.spotify.com/v1/tracks/6DLIA4CxJsCYISx81qob0H,https://api.spotify.com/v1/audio-analysis/6DLIA4CxJsCYISx81qob0H,405253,4,9
Jan Hammer Group,Don't You Know,44,spotify:track:3T37jKtvQzNExmz3DuQNoz,0.656,0.792,2,-7.121,1,0.0478,0.0688,0.654,0.091,0.498,93.804,audio_features,3T37jKtvQzNExmz3DuQNoz,https://api.spotify.com/v1/tracks/3T37jKtvQzNExmz3DuQNoz,https://api.spotify.com/v1/audio-analysis/3T37jKtvQzNExmz3DuQNoz,180078,4,9
Arnie Love & The Lovelettes,We Had Enough,0,spotify:track:5YwhqHBJStMbGdlm334WiZ,0.794,0.766,0,-7.024,1,0.0584,0.0397,5.93e-05,0.105,0.962,127.059,audio_features,5YwhqHBJStMbGdlm334WiZ,https://api.spotify.com/v1/tracks/5YwhqHBJStMbGdlm334WiZ,https://api.spotify.com/v1/audio-analysis/5YwhqHBJStMbGdlm334WiZ,336773,4,2
Marehemu George Mukabi,Asante Kwa Wazazi,19,spotify:track:6Zaqb7DJnPFrnkSukMmPWM,0.911,0.504,8,-7.666,1,0.0679,0.911,0.0,0.116,0.903,116.393,audio_features,6Zaqb7DJnPFrnkSukMmPWM,https://api.spotify.com/v1/tracks/6Zaqb7DJnPFrnkSukMmPWM,https://api.spotify.com/v1/audio-analysis/6Zaqb7DJnPFrnkSukMmPWM,170919,1,6
Ghostface Killah,Dogs Of War,0,spotify:track:1LX5frDSuFV0dU7VfUjIZS,0.817,0.868,9,-3.02,1,0.336,0.029,0.0,0.0876,0.568,102.497,audio_features,1LX5frDSuFV0dU7VfUjIZS,https://api.spotify.com/v1/tracks/1LX5frDSuFV0dU7VfUjIZS,https://api.spotify.com/v1/audio-analysis/1LX5frDSuFV0dU7VfUjIZS,244253,4,0
Träd Gräs Och Stenar,Sanningens silverflod - Djungelns Lag,0,spotify:track:2XdbmpKBin8Aswg7VW6yBh,0.344,0.361,4,-17.302,0,0.0281,0.884,0.84,0.123,0.286,104.43,audio_features,2XdbmpKBin8Aswg7VW6yBh,https://api.spotify.com/v1/tracks/2XdbmpKBin8Aswg7VW6yBh,https://api.spotify.com/v1/audio-analysis/2XdbmpKBin8Aswg7VW6yBh,340173,4,5
Twinkie Clark,Awake O Zion,0,spotify:track:3QCGdbsEN1aCgcr4lKyawZ,0.672,0.767,8,-7.434,0,0.198,0.408,0.267,0.454,0.541,130.371,audio_features,3QCGdbsEN1aCgcr4lKyawZ,https://api.spotify.com/v1/tracks/3QCGdbsEN1aCgcr4lKyawZ,https://api.spotify.com/v1/audio-analysis/3QCGdbsEN1aCgcr4lKyawZ,353653,4,1
Alice Coltrane,A Love Supreme,0,spotify:track:2X49s2EWgjfKUBZJre4J7T,0.29,0.414,11,-16.281,1,0.0368,0.109,0.704,0.13,0.219,103.994,audio_features,2X49s2EWgjfKUBZJre4J7T,https://api.spotify.com/v1/tracks/2X49s2EWgjfKUBZJre4J7T,https://api.spotify.com/v1/audio-analysis/2X49s2EWgjfKUBZJre4J7T,604213,4,7
Mystic Bill,Focus,1,spotify:track:2z2vAPp3UKLhf0VqbY7xx8,0.704,0.948,9,-8.189,0,0.0782,0.00416,0.881,0.00997,0.726,122.995,audio_features,2z2vAPp3UKLhf0VqbY7xx8,https://api.spotify.com/v1/tracks/2z2vAPp3UKLhf0VqbY7xx8,https://api.spotify.com/v1/audio-analysis/2z2vAPp3UKLhf0VqbY7xx8,364693,4,9
Mark Ernestus’ Ndagga Rhythm Force,Jigeen,0,spotify:track:4S9BZTTjOlYUVfH7RaLJwC,0.787,0.58,1,-17.922,1,0.0454,0.261,0.87,0.104,0.931,128.938,audio_features,4S9BZTTjOlYUVfH7RaLJwC,https://api.spotify.com/v1/tracks/4S9BZTTjOlYUVfH7RaLJwC,https://api.spotify.com/v1/audio-analysis/4S9BZTTjOlYUVfH7RaLJwC,394360,4,9
Donny Hathaway,Memory of Our Love,45,spotify:track:0oCUs1tUJZTs7FwUbjt4eA,0.646,0.334,8,-20.239,1,0.0372,0.546,2.71e-05,0.109,0.836,101.865,audio_features,0oCUs1tUJZTs7FwUbjt4eA,https://api.spotify.com/v1/tracks/0oCUs1tUJZTs7FwUbjt4eA,https://api.spotify.com/v1/audio-analysis/0oCUs1tUJZTs7FwUbjt4eA,175533,4,5
Hareton Salvanini,Km 110,29,spotify:track:1pVNNKfgi7XW70OpHhKNxp,0.279,0.514,10,-6.901,0,0.0339,0.653,0.000501,0.433,0.419,92.263,audio_features,1pVNNKfgi7XW70OpHhKNxp,https://api.spotify.com/v1/tracks/1pVNNKfgi7XW70OpHhKNxp,https://api.spotify.com/v1/audio-analysis/1pVNNKfgi7XW70OpHhKNxp,134976,3,1
Jeanie Tracy,Making New Friends,19,spotify:track:7ISReifFARyanj43soo5s1,0.653,0.658,8,-8.093,1,0.05,0.146,0.0028,0.0881,0.678,136.128,audio_features,7ISReifFARyanj43soo5s1,https://api.spotify.com/v1/tracks/7ISReifFARyanj43soo5s1,https://api.spotify.com/v1/audio-analysis/7ISReifFARyanj43soo5s1,119188,4,4
Dungen,Panda,0,spotify:track:1esVyqukI7BLQq1a95s4gA,0.248,0.759,7,-3.838,1,0.0533,0.0129,2.03e-06,0.163,0.419,122.608,audio_features,1esVyqukI7BLQq1a95s4gA,https://api.spotify.com/v1/tracks/1esVyqukI7BLQq1a95s4gA,https://api.spotify.com/v1/audio-analysis/1esVyqukI7BLQq1a95s4gA,295627,3,3
Broadcast,Man Is Not A Bird,31,spotify:track:5ye8vmJBwoTbLt3U3MXrFY,0.356,0.806,2,-10.506,1,0.0899,0.132,0.0051,0.105,0.599,115.271,audio_features,5ye8vmJBwoTbLt3U3MXrFY,https://api.spotify.com/v1/tracks/5ye8vmJBwoTbLt3U3MXrFY,https://api.spotify.com/v1/audio-analysis/5ye8vmJBwoTbLt3U3MXrFY,292000,4,2
Broadcast,Come On Let's Go,48,spotify:track:374buquHBf8KY9edm9SBtG,0.576,0.675,2,-9.088,1,0.0289,0.000512,0.0725,0.0652,0.366,114.863,audio_features,374buquHBf8KY9edm9SBtG,https://api.spotify.com/v1/tracks/374buquHBf8KY9edm9SBtG,https://api.spotify.com/v1/audio-analysis/374buquHBf8KY9edm9SBtG,197107,4,2
Stereolab,Come And Play In The Milky Night,0,spotify:track:5cxz7QNQ9A0F8ODzk6grEt,0.497,0.758,11,-11.439,1,0.0282,0.000669,0.744,0.167,0.547,92.592,audio_features,5cxz7QNQ9A0F8ODzk6grEt,https://api.spotify.com/v1/tracks/5cxz7QNQ9A0F8ODzk6grEt,https://api.spotify.com/v1/audio-analysis/5cxz7QNQ9A0F8ODzk6grEt,278560,4,9
Steve Poindexter,Express,10,spotify:track:37V4x9ZJcTO1VmTvhHXdJP,0.793,0.632,6,-13.029,0,0.0926,0.00114,0.889,0.0869,0.358,131.641,audio_features,37V4x9ZJcTO1VmTvhHXdJP,https://api.spotify.com/v1/tracks/37V4x9ZJcTO1VmTvhHXdJP,https://api.spotify.com/v1/audio-analysis/37V4x9ZJcTO1VmTvhHXdJP,312533,4,9
Steve Poindexter,Computer Madness,0,spotify:track:1WM6oF0SAKWiV25LuTQDDj,0.799,0.764,11,-7.85,0,0.0919,0.217,0.718,0.281,0.381,127.498,audio_features,1WM6oF0SAKWiV25LuTQDDj,https://api.spotify.com/v1/tracks/1WM6oF0SAKWiV25LuTQDDj,https://api.spotify.com/v1/audio-analysis/1WM6oF0SAKWiV25LuTQDDj,256413,4,9
MD X-Spress,God Made Me Phunky (Extended Mix),14,spotify:track:3akti6KtxdYaJnmhOSoO78,0.709,0.73,8,-9.004,0,0.0541,5.26e-06,0.491,0.248,0.353,128.004,audio_features,3akti6KtxdYaJnmhOSoO78,https://api.spotify.com/v1/tracks/3akti6KtxdYaJnmhOSoO78,https://api.spotify.com/v1/audio-analysis/3akti6KtxdYaJnmhOSoO78,376627,4,9
Alice Coltrane,Er Ra,13,spotify:track:4MPnmjFJOuTltebbdAYefe,0.281,0.0576,2,-23.794,0,0.0458,0.979,0.0123,0.067,0.0648,87.967,audio_features,4MPnmjFJOuTltebbdAYefe,https://api.spotify.com/v1/tracks/4MPnmjFJOuTltebbdAYefe,https://api.spotify.com/v1/audio-analysis/4MPnmjFJOuTltebbdAYefe,299533,4,5
Alice Coltrane,Huntington Ashram Monastery,0,spotify:track:5bJ1RF2uFGNIiiP1gVBidq,0.54,0.459,5,-13.608,1,0.0436,0.749,0.000144,0.121,0.66,116.657,audio_features,5bJ1RF2uFGNIiiP1gVBidq,https://api.spotify.com/v1/tracks/5bJ1RF2uFGNIiiP1gVBidq,https://api.spotify.com/v1/audio-analysis/5bJ1RF2uFGNIiiP1gVBidq,331173,4,5
Rotary Connection,I Am The Black Gold Of The Sun,0,spotify:track:2xVtBEcsM6s2RsH8wkirhS,0.474,0.673,6,-13.307,1,0.0656,0.791,0.239,0.0931,0.685,89.787,audio_features,2xVtBEcsM6s2RsH8wkirhS,https://api.spotify.com/v1/tracks/2xVtBEcsM6s2RsH8wkirhS,https://api.spotify.com/v1/audio-analysis/2xVtBEcsM6s2RsH8wkirhS,349427,4,5
Floating Points,For Marmish Part II,0,spotify:track:6PVz3FFsscvKBVtykpnPc3,0.577,0.162,11,-22.378,0,0.0277,0.944,0.872,0.0947,0.0379,82.969,audio_features,6PVz3FFsscvKBVtykpnPc3,https://api.spotify.com/v1/tracks/6PVz3FFsscvKBVtykpnPc3,https://api.spotify.com/v1/audio-analysis/6PVz3FFsscvKBVtykpnPc3,844943,4,8
Sylvester,"Over And Over - 12"" Version",0,spotify:track:5S6rsZByxQ0YsiZEeL7XbV,0.462,0.722,11,-7.731,1,0.0338,0.0374,0.00551,0.126,0.921,131.915,audio_features,5S6rsZByxQ0YsiZEeL7XbV,https://api.spotify.com/v1/tracks/5S6rsZByxQ0YsiZEeL7XbV,https://api.spotify.com/v1/audio-analysis/5S6rsZByxQ0YsiZEeL7XbV,568827,4,4
Eagles Lupopo ’77,Mrembo Pesa,0,spotify:track:4cOTtuDLIDAhanb8KbmHa1,0.807,0.893,11,-8.315,1,0.16,0.469,0.000485,0.0674,0.965,124.944,audio_features,4cOTtuDLIDAhanb8KbmHa1,https://api.spotify.com/v1/tracks/4cOTtuDLIDAhanb8KbmHa1,https://api.spotify.com/v1/audio-analysis/4cOTtuDLIDAhanb8KbmHa1,246080,4,4
Mammane Sanni Abdoulaye,Five Hundred Miles,0,spotify:track:1Vcc0LRqTqA0CozcPFDzMG,0.445,0.279,4,-16.49,1,0.0426,0.984,0.871,0.0977,0.426,145.582,audio_features,1Vcc0LRqTqA0CozcPFDzMG,https://api.spotify.com/v1/tracks/1Vcc0LRqTqA0CozcPFDzMG,https://api.spotify.com/v1/audio-analysis/1Vcc0LRqTqA0CozcPFDzMG,353293,4,5
Aril Brikha,Groove La Chord,29,spotify:track:0Ga1CODJzpwFYtRt5PyC73,0.787,0.906,7,-7.444,1,0.0539,0.000124,0.915,0.15,0.473,132.806,audio_features,0Ga1CODJzpwFYtRt5PyC73,https://api.spotify.com/v1/tracks/0Ga1CODJzpwFYtRt5PyC73,https://api.spotify.com/v1/audio-analysis/0Ga1CODJzpwFYtRt5PyC73,478800,4,9
Danny J Lewis,Spend the Night - H Man Dub,0,spotify:track:5Ko1IY6zcHdfmQMmtSQuJW,0.89,0.878,1,-4.996,1,0.13,0.0241,0.0312,0.0383,0.835,127.038,audio_features,5Ko1IY6zcHdfmQMmtSQuJW,https://api.spotify.com/v1/tracks/5Ko1IY6zcHdfmQMmtSQuJW,https://api.spotify.com/v1/audio-analysis/5Ko1IY6zcHdfmQMmtSQuJW,434893,4,2
Kenix,There's Never Been No One Like You (feat. Bobby Youngblood) - Medlar Edit,38,spotify:track:041mn3uFmaPY0b6Vmy657r,0.945,0.681,5,-5.908,0,0.185,0.217,0.000992,0.0647,0.629,125.011,audio_features,041mn3uFmaPY0b6Vmy657r,https://api.spotify.com/v1/tracks/041mn3uFmaPY0b6Vmy657r,https://api.spotify.com/v1/audio-analysis/041mn3uFmaPY0b6Vmy657r,444047,4,4
